heap_len	heap_nanos  heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
33410.012921	235623800	33410.012921	1.000000	2000000	[{"x":9711.5848978214,"y":9731.771121813677},{"x":6638.142233303156,"y":7508.862378756236},{"x":5408.766507081475,"y":7943.4072895932595},{"x":4420.988042985207,"y":8785.713918651601},{"x":1207.7762066098114,"y":8776.3412651233},{"x":2234.9024951601523,"y":7890.035949533576},{"x":1913.887639915555,"y":4924.496390743965},{"x":3263.18856447569,"y":4223.4209443106765},{"x":3631.915112038542,"y":4147.572127554651},{"x":3234.5528546651854,"y":3955.7736782156953},{"x":2250.121030718493,"y":1293.673441757063},{"x":4748.860093382037,"y":923.093151587286},{"x":5019.410269955741,"y":555.6504744465881},{"x":6917.312056424729,"y":1920.6207018467878},{"x":7318.091115194411,"y":1808.3155925834947},{"x":8235.622117688938,"y":3200.6753369976013},{"x":8189.174549258785,"y":3504.0735718760534},{"x":8976.550692157356,"y":4400.533000943139}]
36317.382664	4707394100	36317.382664	1.000000	1973800	[{"x":966.1218803256313,"y":9541.292263962036},{"x":1519.5221065589692,"y":6442.32018412094},{"x":2577.104282656353,"y":5520.1361046948805},{"x":2198.0363906881366,"y":4920.303400598491},{"x":656.9705528613133,"y":1710.5646173139296},{"x":3029.5613693551527,"y":3115.265563179643},{"x":4668.950018405691,"y":4314.55993717901},{"x":5181.437073604496,"y":4052.007949848558},{"x":7119.454245779866,"y":3343.6945863012347},{"x":7681.004467241336,"y":3628.165054215718},{"x":8837.088949345542,"y":2756.5752252122},{"x":9948.248184120772,"y":973.718261548445},{"x":8956.616051946672,"y":3838.6938603473213},{"x":9167.068669202416,"y":3973.607686385457},{"x":8554.757352223773,"y":4594.631593980138},{"x":6110.877857139233,"y":5693.93467990384},{"x":4442.881073886555,"y":6397.505334465985},{"x":5788.882215082746,"y":8183.081314862443}]
33626.161973	299840100	33626.161973	1.000000	999600	[{"x":8449.909273856332,"y":9936.17307699362},{"x":7235.32902611508,"y":8328.426527571382},{"x":6882.675834808557,"y":8459.880402810548},{"x":5111.40391454508,"y":6847.731825875435},{"x":1152.5238745559561,"y":7613.749876657267},{"x":1305.5623864383233,"y":6099.031808150385},{"x":1994.5637216907828,"y":3013.645517345818},{"x":2857.374950834488,"y":2784.4319355796893},{"x":2908.8628754043007,"y":2238.1707305996497},{"x":4696.555505335233,"y":3198.4349803773116},{"x":6125.183730743405,"y":1864.8259621794487},{"x":9221.822372120894,"y":824.3129882969657},{"x":8564.690792056319,"y":2916.7564758112712},{"x":7992.325307658498,"y":3426.182523955828},{"x":7153.054745430899,"y":4014.9886375690803},{"x":7592.573259129351,"y":5355.514087019156},{"x":8855.389143969925,"y":5296.1253176955515},{"x":8770.73912579245,"y":9609.974100617563}]
35696.399636	17524500	35696.399636	1.000000	992500	[{"x":9475.666205354311,"y":9609.105350040903},{"x":7619.7510104304,"y":6963.158803202593},{"x":6839.012605633654,"y":5825.630374504013},{"x":5925.545422992551,"y":6610.953269177258},{"x":3633.6482625442113,"y":8466.619491029296},{"x":2270.583364745063,"y":9366.5890176761},{"x":1425.876159152786,"y":8657.73853915104},{"x":1333.8644687123092,"y":8295.022666917012},{"x":612.4392043150652,"y":7370.276109829974},{"x":275.76523345456224,"y":5998.890395134538},{"x":1758.4432960021668,"y":4190.914448375953},{"x":474.1018905017403,"y":2699.120465203627},{"x":1227.7169347288566,"y":2565.614534750571},{"x":3111.2328143296645,"y":2792.66924822141},{"x":4033.0528784297608,"y":2314.955204938328},{"x":7079.745618737049,"y":1335.032837802884},{"x":9558.145287150715,"y":2276.60093786927},{"x":9899.846592988653,"y":6752.90461718652}]
36757.118548	1591756500	36757.118548	1.000000	7003700	[{"x":9396.61447154764,"y":1059.9403266868928},{"x":6770.695860789701,"y":3626.390388523835},{"x":7759.990606134281,"y":4227.970412689927},{"x":9506.478710691612,"y":9051.484781584406},{"x":8447.678420902923,"y":9077.524871890168},{"x":7739.074212311333,"y":8624.416640004327},{"x":7012.355720431169,"y":8541.120279048771},{"x":5755.766235149527,"y":6847.385120074263},{"x":4772.9815487035385,"y":7234.7362746217395},{"x":4409.303317596908,"y":8047.369306339553},{"x":3000.68404639128,"y":8366.37291342246},{"x":2386.764090184637,"y":8004.461613903912},{"x":1409.6762856757298,"y":7534.932901456445},{"x":3559.42933016183,"y":6160.615201776715},{"x":2133.868338034581,"y":4579.729371058986},{"x":1271.9481596564747,"y":2868.548916766001},{"x":4954.466137014368,"y":4121.983914503265},{"x":5970.537731380859,"y":1359.0017355128414}]
35977.555752	2256858300	35977.555752	1.000000	12054900	[{"x":8978.187614368298,"y":1311.4101739084674},{"x":8232.027513175715,"y":3638.068774980035},{"x":6404.44217241055,"y":5969.344636653239},{"x":8961.935799730181,"y":7743.259141246606},{"x":8618.563010485715,"y":7769.099552069696},{"x":4971.077154741466,"y":9794.328260248665},{"x":3463.766216053879,"y":9700.084727574786},{"x":2213.5452419788953,"y":8117.445136367462},{"x":3728.1078166504517,"y":7130.630214326183},{"x":1871.53731670482,"y":5462.294773779512},{"x":4239.3507481351835,"y":4826.289083843576},{"x":4361.850135050754,"y":4809.940905816123},{"x":3982.0112516103504,"y":3411.245322375362},{"x":2062.597014524603,"y":2055.3079715625868},{"x":1368.899515213838,"y":1803.3688866135305},{"x":3168.310327968281,"y":2080.976697056439},{"x":8105.486517255325,"y":720.6269059190091},{"x":8499.711937029015,"y":1041.249263286064}]
33570.284327	31948900	33570.284327	1.000000	1000000	[{"x":8152.647310517456,"y":9740.645805370099},{"x":5358.601282527303,"y":7525.113219655453},{"x":3305.559329514966,"y":8663.750318235703},{"x":1616.0636110737464,"y":5243.111085285335},{"x":481.1275464366683,"y":5732.885311492766},{"x":407.60244761811936,"y":4273.239421488347},{"x":722.3321111469936,"y":3080.373766473688},{"x":1950.1377147768426,"y":1606.3284682937367},{"x":4911.801471042007,"y":55.03446906634015},{"x":7384.6499268101525,"y":940.0792494037004},{"x":7301.690944195907,"y":1340.9712510730335},{"x":6827.191086487481,"y":1385.7263203399498},{"x":5886.554291499341,"y":2627.907635509698},{"x":7317.459410864116,"y":2723.058254671156},{"x":7767.443499153776,"y":4883.679754036719},{"x":8870.838330877119,"y":5055.826554806785},{"x":8430.06039866196,"y":7517.364290601342},{"x":8621.341445624554,"y":8098.184264735404}]
35039.499710	66091800	35039.499710	1.000000	989100	[{"x":7797.94900318238,"y":9846.02259668663},{"x":6447.326680688964,"y":9515.326286200225},{"x":250.92214953054008,"y":7000.076969211182},{"x":365.6903115766081,"y":6363.158108846386},{"x":309.67416030329474,"y":4325.0947054146745},{"x":212.956935930449,"y":2998.986616400818},{"x":910.4842574598867,"y":1422.4776609575272},{"x":916.608088105471,"y":1413.468259765127},{"x":1427.767605852774,"y":2902.8321753057126},{"x":3027.017506954616,"y":5313.874774135065},{"x":3703.1708302178267,"y":4350.730813446817},{"x":3884.6017680272753,"y":4167.361008564934},{"x":4491.952790311421,"y":2097.1199780057427},{"x":4948.359129844013,"y":1266.5189400753163},{"x":6611.7304641649125,"y":755.1625098409179},{"x":8923.422642042076,"y":2876.8051905546486},{"x":7781.310757488445,"y":4530.621859325001},{"x":7778.849737552989,"y":7032.4763635877625}]
39820.736467	643606500	39820.736467	1.000000	6001400	[{"x":263.3439016531386,"y":6823.120983415748},{"x":1064.9170789468628,"y":2708.8917694885927},{"x":3136.335340936093,"y":4917.5878314182155},{"x":3604.598035744497,"y":3251.5751195148573},{"x":4515.273979368659,"y":1678.6973581384975},{"x":4222.669324670427,"y":253.64135409322833},{"x":6270.886474580812,"y":1653.1389217054725},{"x":7219.383551188961,"y":714.947675285595},{"x":8964.444541725115,"y":2563.179405087053},{"x":7482.673142134687,"y":4191.188288030649},{"x":9058.953287969296,"y":6527.750916079845},{"x":6463.417463372216,"y":6564.376004532023},{"x":5186.315582608997,"y":5574.954001421136},{"x":5741.256775292963,"y":7868.05805205758},{"x":7014.483437180493,"y":9012.843001386049},{"x":6353.79618879197,"y":9589.011959014693},{"x":3402.10947201443,"y":8713.715770068706},{"x":2120.8980832992975,"y":8783.093393268868}]
32380.264979	1230615600	32380.264979	1.000000	21511700	[{"x":568.5250174690453,"y":6618.021190538068},{"x":2945.7815192244984,"y":1696.3936542183121},{"x":4690.316873138603,"y":2714.4770289583303},{"x":4913.736797816187,"y":2083.854148633443},{"x":5019.538961094542,"y":1702.5382731482716},{"x":6125.919861842819,"y":1787.6727510838718},{"x":7620.1776297676415,"y":1601.4669351247098},{"x":7482.063451068585,"y":2731.0113798429666},{"x":7359.435259966658,"y":2769.4966560296352},{"x":8920.162360700668,"y":5467.579644073436},{"x":8825.383966249063,"y":5737.143830344199},{"x":8186.977463318893,"y":6196.282135925134},{"x":9321.796905253155,"y":7581.955638700195},{"x":9180.315173062541,"y":9053.882609529799},{"x":9087.383968876316,"y":8978.203869858213},{"x":6230.257187529686,"y":9698.525277539451},{"x":4585.493767185322,"y":5643.802527138785},{"x":3611.2469339073923,"y":4624.879422314269}]
37597.543200	990124300	37597.543200	1.000000	2000200	[{"x":1372.0860465957555,"y":9673.504968024392},{"x":136.24736379122402,"y":8461.164014800886},{"x":723.1187513884123,"y":7821.803351990745},{"x":1641.4430738198812,"y":7425.413539089485},{"x":3196.8277554251245,"y":5109.5954507544},{"x":1841.2028475135612,"y":4190.720370192485},{"x":1587.2870270994936,"y":2268.9686751034915},{"x":1692.914312165096,"y":1147.839711158165},{"x":5258.676023473317,"y":1963.7864164867835},{"x":6196.744740389313,"y":3603.5546939899555},{"x":6252.175886008905,"y":3027.3564505710815},{"x":8736.078881238642,"y":727.1840400089015},{"x":9880.357388501996,"y":2042.9154119554541},{"x":9286.387330399066,"y":3044.7066820387645},{"x":9513.6267030575,"y":7063.535562601909},{"x":7903.686629898915,"y":6791.279914666705},{"x":4788.947427488709,"y":6073.542541330188},{"x":4691.279787246787,"y":5895.322026063487}]
35390.070242	191894100	35390.070242	1.000000	1000100	[{"x":1095.360267287974,"y":8541.296198214352},{"x":2846.9649080287586,"y":7523.753350571094},{"x":3132.87947355927,"y":6734.418518502234},{"x":4149.996187781228,"y":5529.357149005324},{"x":3212.5643000623304,"y":5114.57217232669},{"x":972.6387588473237,"y":2786.2053061041497},{"x":1993.3745854503572,"y":901.0319375189588},{"x":3748.8362343207264,"y":16.674580861524532},{"x":4604.545739331357,"y":1965.6922793814308},{"x":4960.437455630466,"y":1996.7969681078673},{"x":7318.6943535754845,"y":778.888787406385},{"x":9511.649719758421,"y":1722.6593556830308},{"x":8790.318435895108,"y":3217.506186594616},{"x":7196.826051711499,"y":3103.6291937684996},{"x":8071.884708974636,"y":3821.000968601762},{"x":7972.670587721652,"y":6685.602930737322},{"x":7816.357272690066,"y":7688.47537755106},{"x":5833.47567619026,"y":8110.156525009181}]
35841.215038	2762068900	35841.215038	1.000000	11010600	[{"x":8857.404341525273,"y":8931.485939044824},{"x":6349.034603314602,"y":8169.484536441451},{"x":4741.759876003238,"y":7723.981931358601},{"x":3105.6823592189166,"y":7668.942562210759},{"x":2927.918167849196,"y":8055.500968847732},{"x":2050.222261317255,"y":9237.089398729076},{"x":1442.3484939704383,"y":6629.485637629858},{"x":1818.3243485404282,"y":6076.168140944877},{"x":2254.262147756794,"y":5334.2414789722125},{"x":651.6013342081299,"y":4358.437499852652},{"x":2033.0324636864955,"y":3548.5290778529493},{"x":960.4927633443833,"y":2432.8425512116078},{"x":49.92448900454546,"y":1552.926941463421},{"x":954.3644018662609,"y":1296.5280029236865},{"x":1835.7999004413493,"y":421.37176468986434},{"x":2032.543282239453,"y":816.8753753569769},{"x":6281.736919944218,"y":716.8422493001383},{"x":4315.425226094226,"y":4675.714886834025}]
34695.286511	513146200	34695.286511	1.000000	7001600	[{"x":8549.218000654328,"y":8568.558212085876},{"x":8257.119223923195,"y":8549.8754505052},{"x":2559.688617620619,"y":7458.614499327837},{"x":1889.0266648135225,"y":5480.9317065003215},{"x":942.0701590996824,"y":5316.181283038297},{"x":649.6949952778856,"y":3509.0190326377287},{"x":297.2170292858187,"y":3497.214930640945},{"x":142.99261679623712,"y":3035.117964554553},{"x":4328.440127293207,"y":2435.160089322182},{"x":4577.355346172226,"y":1260.865392603062},{"x":5164.665562176263,"y":421.7500579484478},{"x":8239.090924372606,"y":133.5644540350111},{"x":7974.86953048964,"y":1861.0888881436013},{"x":6327.092131737364,"y":1837.3588681735841},{"x":5306.374451841479,"y":2339.5762886237885},{"x":4495.374746176637,"y":4125.04249759622},{"x":5408.078823751525,"y":3752.0794175625842},{"x":6614.603900754791,"y":4696.211167822399}]
31981.531176	4874940800	31981.531176	1.000000	8013800	[{"x":2186.386121495453,"y":7301.662235768501},{"x":1070.4456824413778,"y":1695.4942584602143},{"x":2448.8218838188823,"y":1106.5941344742948},{"x":4014.5223888816536,"y":1582.3322884498114},{"x":5042.239969054887,"y":1254.4621918818139},{"x":7285.834929930328,"y":797.8029966392918},{"x":7927.628198558969,"y":2328.3989409116443},{"x":8140.447918338646,"y":1696.0614509986356},{"x":9568.529226457866,"y":599.187860094408},{"x":9497.52596063834,"y":1906.0951761780348},{"x":9690.241242649026,"y":3008.9782862966567},{"x":7936.115581371106,"y":3655.138404063849},{"x":6986.10948836436,"y":4932.761341022778},{"x":5838.5412376650365,"y":3616.2300447845123},{"x":5570.918932604537,"y":4911.065056167781},{"x":6354.549658469303,"y":6252.6084421347405},{"x":5005.118964691176,"y":6040.373110153755},{"x":3687.219171200763,"y":5511.694963530976}]
38576.213700	4958022300	38576.213700	1.000000	10009200	[{"x":8095.1144786851255,"y":789.5727231463602},{"x":7972.948834593454,"y":3696.1825105030903},{"x":9802.517207316301,"y":8216.39741636511},{"x":6405.196264809465,"y":7382.623319790046},{"x":5915.330533252159,"y":6212.864653879015},{"x":5264.394655055385,"y":5409.225424119522},{"x":5235.14009586493,"y":7290.643407820633},{"x":5628.268545463026,"y":7473.910821286782},{"x":4442.147949198334,"y":8855.415460567845},{"x":2507.2893723903017,"y":7849.315641548944},{"x":987.1975955914946,"y":8218.723103255108},{"x":595.8444211170935,"y":8430.826977328406},{"x":1183.7748864645323,"y":7113.525815424011},{"x":77.75303419423668,"y":5678.597779241277},{"x":1878.0270345698318,"y":5323.987115495517},{"x":2779.2883977857537,"y":1955.189639830832},{"x":2246.3772769929424,"y":677.1883358113674},{"x":4346.304237278553,"y":2307.051825387527}]
26284.728736	105092700	26284.728736	1.000000	1000200	[{"x":7589.280205007012,"y":5548.906627178058},{"x":6200.651949176396,"y":6176.490462444496},{"x":5329.097791392662,"y":6636.309888186882},{"x":3605.285321281755,"y":5302.819559676116},{"x":2162.838800821429,"y":5646.258894378432},{"x":1030.6456567048147,"y":6468.958394078181},{"x":581.4671840236527,"y":5447.785612310032},{"x":1132.010402134409,"y":4468.937455370519},{"x":806.686104089808,"y":4221.377000199972},{"x":1728.0481212812192,"y":1259.2667935774323},{"x":1698.9049229137065,"y":801.3478982830825},{"x":2390.098845568912,"y":770.3297858443826},{"x":5225.246004111539,"y":64.38938593205835},{"x":5452.910917408739,"y":172.96660465363504},{"x":4141.517335351477,"y":1578.566826478873},{"x":3672.5772102440205,"y":3942.618274827196},{"x":4191.979937255402,"y":4126.972448031412},{"x":7012.701095101012,"y":4982.348539064494}]
35154.223952	348363800	35154.223952	1.000000	1000500	[{"x":1682.3707097020742,"y":75.38380528625028},{"x":6720.028189497679,"y":85.93946205536041},{"x":7339.75339760346,"y":3.9062241552517403},{"x":8274.021999465966,"y":1086.6135604342687},{"x":8551.918423474592,"y":4047.4171941837144},{"x":7701.192032248207,"y":4163.855938724963},{"x":7799.395932005038,"y":5900.987070399982},{"x":7874.0153227213295,"y":7188.007634185112},{"x":6044.974343427937,"y":7527.601325049259},{"x":4830.980501546937,"y":7109.123395104089},{"x":4268.708663295476,"y":8024.8313844872355},{"x":4138.329886719145,"y":9274.17320161218},{"x":554.7491887879081,"y":8225.560727251688},{"x":1414.4347449766315,"y":6864.362272439993},{"x":2060.005277404551,"y":6836.704604268695},{"x":4029.856612300815,"y":3950.3675176196766},{"x":4792.710018677649,"y":3991.270017179773},{"x":4125.149487542552,"y":1356.536362093207}]
38070.400993	993411700	38070.400993	1.000000	5001000	[{"x":9280.815695989175,"y":1315.401403462603},{"x":9876.781054190196,"y":2334.071073731774},{"x":8651.18113267928,"y":3515.932891194324},{"x":8016.178748762251,"y":4750.026955829707},{"x":6764.637682034762,"y":8012.482739935273},{"x":7724.365588009937,"y":8245.440909990026},{"x":8225.79521669713,"y":9470.53764145542},{"x":5598.2325033403795,"y":9102.374381271296},{"x":3917.372420757584,"y":7426.483791628308},{"x":2738.5836186260844,"y":9547.110078339067},{"x":1568.7174101049213,"y":9665.246640363825},{"x":872.5198519891399,"y":6164.07718312162},{"x":1964.0152742299374,"y":3587.2094546528983},{"x":2587.5149001577483,"y":2752.8652001729542},{"x":1974.4200279079537,"y":1982.7657584024162},{"x":3931.576457698358,"y":833.3488217832783},{"x":4811.32779924857,"y":3613.089434232032},{"x":5276.141473829616,"y":4273.090887421748}]
29567.785898	154234800	29567.785898	1.000000	995900	[{"x":629.0496438844175,"y":6122.138967893723},{"x":2565.9143785476044,"y":6309.556997354008},{"x":2994.2600574755984,"y":3344.310568362674},{"x":4308.154928669552,"y":4932.7471629090405},{"x":7188.303957714302,"y":3936.937631885749},{"x":8187.0553908234515,"y":5388.805173111939},{"x":8675.119765097794,"y":5731.3843674565605},{"x":9309.64324841828,"y":6256.419979050101},{"x":9163.120514248647,"y":6356.490560492083},{"x":9485.884472628743,"y":6871.867428353301},{"x":9867.478020215956,"y":6675.179136824018},{"x":9961.23278567868,"y":7564.012015352612},{"x":9868.74910692622,"y":8997.3704458326},{"x":8460.642730138272,"y":8061.177620843389},{"x":5860.317743515887,"y":7743.733674167272},{"x":3255.219722265806,"y":9881.942542674578},{"x":978.7623949462234,"y":8456.607156612188},{"x":1093.5148478502617,"y":7384.867596433468}]
33252.785182	223049800	33252.785182	1.000000	2000200	[{"x":8822.728994023666,"y":8341.38784195593},{"x":5452.445501949363,"y":7325.5978719840305},{"x":5164.551039016818,"y":7645.349196225133},{"x":3869.581966320223,"y":7517.855511208984},{"x":1675.7209758315548,"y":6342.133615443499},{"x":2455.0415430906687,"y":4856.9716262324655},{"x":773.6241108408566,"y":3735.811374923675},{"x":114.13939142060907,"y":3400.9393903739465},{"x":2387.863905161525,"y":3172.4201176409565},{"x":2812.2805360496227,"y":1539.1915537417824},{"x":3172.804828966614,"y":1299.020294323965},{"x":8061.4339289499785,"y":1149.4411049854248},{"x":7013.67144935446,"y":3019.200010821181},{"x":6574.916336345274,"y":4221.83168047757},{"x":6041.599803125651,"y":4575.91053586068},{"x":5223.0235433496955,"y":5012.823702787336},{"x":7853.311345182176,"y":5391.526796818987},{"x":9253.444340625863,"y":5675.955223860042}]
38119.079993	558017700	38119.079993	1.000000	13023100	[{"x":132.67240193217808,"y":7334.685761084556},{"x":1176.2664763405724,"y":6131.7151208363985},{"x":657.8466205605578,"y":5319.7012736383285},{"x":217.0659537212756,"y":4527.531051507051},{"x":5495.044458429658,"y":5208.917624122109},{"x":5998.745399069788,"y":6116.542690874851},{"x":6730.585695471381,"y":5398.711643060513},{"x":8158.587632079279,"y":4842.241333877882},{"x":7842.09998597855,"y":3718.325340264156},{"x":6536.6660201632785,"y":1585.2454871654468},{"x":5741.29584032976,"y":322.5505317037322},{"x":8124.788232646314,"y":1268.4410197065135},{"x":8420.303001476415,"y":2788.676315590072},{"x":9187.379990622632,"y":4479.32653465271},{"x":9528.533532384794,"y":5738.071208003117},{"x":9856.626791947538,"y":8220.569352617264},{"x":6134.41805861763,"y":9129.02208005878},{"x":3535.271588914753,"y":9896.24256847295}]
31572.176381	50246700	31572.176381	1.000000	1532600	[{"x":636.0485355173917,"y":9171.238029662914},{"x":1709.137483077835,"y":7686.684465775194},{"x":222.72912985235453,"y":5556.055000887792},{"x":1325.9443297289108,"y":4543.8593978621875},{"x":1874.133953952461,"y":3514.252605897939},{"x":4279.821630234375,"y":1800.4002264056428},{"x":4342.114366544809,"y":1806.8543608393525},{"x":5072.135620872793,"y":1155.5962808330746},{"x":7106.456862243109,"y":1868.7157019329593},{"x":6887.623810574893,"y":2217.047634083623},{"x":7624.657480929556,"y":2975.3072182979545},{"x":9591.263956594972,"y":6546.76815089472},{"x":8697.394011665381,"y":6955.591596212905},{"x":7471.665782216685,"y":6656.688299782027},{"x":7781.037060942098,"y":7900.935220190884},{"x":5038.307998002928,"y":9792.469827251261},{"x":3516.145649813216,"y":8248.785352295958},{"x":2259.636381597682,"y":9816.478223136604}]
34068.014857	3339923000	34068.014857	1.000000	6003400	[{"x":7704.839430542674,"y":672.1716169317199},{"x":8117.100362061987,"y":2284.754811004543},{"x":8515.626162672994,"y":2567.7262505200692},{"x":8542.485244845479,"y":6192.768036348249},{"x":3635.0120419234777,"y":5831.903287703485},{"x":3292.3963787167177,"y":6174.959881536487},{"x":3368.2463386398354,"y":6852.182786428089},{"x":2556.9688000264514,"y":7787.184094820012},{"x":2201.857321475568,"y":8211.948858505195},{"x":2450.936416584028,"y":9349.93564471429},{"x":358.66579761330746,"y":7820.910258022961},{"x":2518.548644053584,"y":6006.707292364268},{"x":3116.9341141051104,"y":5273.742545461891},{"x":1125.853714511354,"y":1491.1931270456125},{"x":3564.8803804981617,"y":1506.5801572091361},{"x":4782.030700740891,"y":1785.6149441548798},{"x":6372.742030834863,"y":3115.5838697821205},{"x":7132.216393376696,"y":2353.0886521749912}]
37821.812690	2808227700	37821.812690	1.000000	17017900	[{"x":1535.500937161667,"y":317.5310291044194},{"x":5223.0216987248905,"y":395.11592229906597},{"x":9011.532530555742,"y":1288.1484252619678},{"x":9011.240328666288,"y":2675.866137706942},{"x":5964.517492183963,"y":3951.537717743187},{"x":4416.662410385363,"y":5697.463825096708},{"x":5006.608501131557,"y":6300.695951738685},{"x":5473.506995995796,"y":6467.196937029181},{"x":9028.241260999073,"y":8606.903922846008},{"x":8368.66961749357,"y":9473.757947889384},{"x":7533.95571996602,"y":8638.131145598985},{"x":3746.8933206423267,"y":8436.165155689945},{"x":3598.9611253833227,"y":7067.440435407706},{"x":3285.3092680220575,"y":5033.976074907928},{"x":1300.512046219129,"y":4653.1415500669045},{"x":1553.358282568556,"y":4450.771321454323},{"x":3431.5648061443994,"y":3652.441342025318},{"x":2723.592978118703,"y":2133.1086953905074}]
35634.808097	1694871500	35634.808097	1.000000	10829600	[{"x":9264.408202630799,"y":9778.756909911937},{"x":7184.519114245588,"y":7978.6884973119895},{"x":4890.478650517794,"y":8497.990824573628},{"x":5941.059169936206,"y":6057.121458613107},{"x":937.4612138572917,"y":4888.583748803722},{"x":2525.4910066265884,"y":1516.395117746},{"x":3814.5143658338693,"y":1991.853496754254},{"x":4006.1571746630616,"y":1329.2552984734266},{"x":6366.207724501699,"y":2.47176137632058},{"x":6512.94433656329,"y":440.5163679082399},{"x":9655.924754499943,"y":265.28503932182457},{"x":8551.831820496489,"y":1674.4315910598255},{"x":8910.427808476736,"y":2107.7378366438797},{"x":8496.245456508108,"y":2412.4065838877664},{"x":8858.055362638814,"y":4739.743609369616},{"x":9049.849858273346,"y":5094.021697494082},{"x":8457.034170615067,"y":6798.366701891599},{"x":8302.168756129053,"y":7606.621167227729}]
37879.387143	582231000	37879.387143	1.000000	2999700	[{"x":6800.009707153456,"y":9323.139798031285},{"x":4073.041849876759,"y":5888.199042681494},{"x":882.1178750354952,"y":6694.874618339689},{"x":3321.086425537233,"y":4486.523032240367},{"x":2629.228399354128,"y":3372.01384202767},{"x":1362.74462509272,"y":3008.686518769838},{"x":487.06644812544954,"y":2073.384248609058},{"x":1447.8653052209386,"y":1574.3746111250082},{"x":4952.25123125821,"y":168.1599028951017},{"x":5577.929312413357,"y":2008.1838602472435},{"x":6967.29088462278,"y":1336.9938666630799},{"x":9192.998097746333,"y":836.2048890229664},{"x":9716.162022780578,"y":1950.0377189387427},{"x":9689.521191178035,"y":3279.8703582017984},{"x":8541.059830292124,"y":2270.780289708207},{"x":7918.657650851505,"y":2949.514796363847},{"x":6228.729118048797,"y":4470.981046534885},{"x":5744.894301296438,"y":5909.757344436723}]
39498.500975	843974800	39498.500975	1.000000	5003000	[{"x":1755.390805379227,"y":9800.200258595056},{"x":2489.7352531625716,"y":7495.065174415311},{"x":4915.219152720258,"y":5904.31581031333},{"x":4216.343718507617,"y":4318.802266882505},{"x":1057.566999326664,"y":3742.6090713993935},{"x":2637.9288587034157,"y":2171.1251798675426},{"x":3686.098030967302,"y":1107.3707419528432},{"x":4985.003023841835,"y":393.53437439003966},{"x":6586.128728629182,"y":2435.104166398884},{"x":7578.30145304178,"y":2078.3350564866255},{"x":6833.752723623363,"y":3944.3821173046144},{"x":7939.897388868695,"y":4540.538432824374},{"x":9962.20322801014,"y":2676.8822076421798},{"x":9527.61716601279,"y":5663.175440620609},{"x":9620.742081466507,"y":8874.631459525093},{"x":8404.514607842819,"y":9290.005980963573},{"x":7021.550559211467,"y":8759.42682170872},{"x":5670.061727676052,"y":9075.303760879184}]
37385.756059	5280186700	37385.756059	1.000000	3000900	[{"x":353.1011149548504,"y":4713.644912407426},{"x":3697.9348689873204,"y":3165.409098973041},{"x":3408.6346731459207,"y":198.3582842641706},{"x":6985.298741595163,"y":3015.323779975104},{"x":7373.932874920663,"y":3332.5811065233192},{"x":7244.044433308664,"y":2178.2240952261423},{"x":9697.327696804137,"y":448.68983235214995},{"x":9281.034627414785,"y":2186.444570683928},{"x":9521.217455173124,"y":4419.677746187638},{"x":8591.95759349711,"y":6616.930846467934},{"x":9557.204800075673,"y":7606.628433856155},{"x":9972.13932986548,"y":9012.103664669708},{"x":9002.969063359904,"y":8535.338214785934},{"x":7293.771079710683,"y":7956.176924979377},{"x":5692.550733480617,"y":8592.416063935141},{"x":5394.87295767985,"y":7024.603221947207},{"x":4896.15642076675,"y":7496.329865384433},{"x":4161.019263675182,"y":6853.987353857069}]
35174.093269	13595800	35174.093269	1.000000	1000100	[{"x":1076.9030963181892,"y":1877.7152472550242},{"x":4996.574234002335,"y":1991.2761050489491},{"x":5266.113696521271,"y":3043.0189566830086},{"x":6861.425025820982,"y":2167.3303432827543},{"x":7962.498415261087,"y":2372.161137542372},{"x":7047.574252354209,"y":3802.2802398244453},{"x":8280.40751249611,"y":5657.633038690936},{"x":8901.280798987158,"y":5922.737140031014},{"x":8711.69954663125,"y":8689.667446002837},{"x":8190.249710385136,"y":9033.824254791756},{"x":7803.319235258079,"y":9137.22529421304},{"x":5482.804021145813,"y":8825.178561811897},{"x":3850.434694194675,"y":9644.091109485353},{"x":1743.8146143312358,"y":9739.664630306526},{"x":1312.7529929184414,"y":7161.785972991261},{"x":859.3933429359414,"y":6731.61772289572},{"x":3269.708499346571,"y":5741.747434005078},{"x":4750.20412640309,"y":5584.405992959327}]
